, start_pos, target_pos
196290,40329,80064
196291,640,80065
196292,40329,80065
196293,640,80066
196294,40329,80066
196295,766,80066
196296,40265,80066
196297,640,80067
196298,40329,80067
196299,640,80068
196300,40329,80068
196301,640,80069
196302,40329,80069
196303,640,80070
196304,40329,80070
196305,640,80071
196306,40329,80071
196307,640,80072
196308,40329,80072
196309,640,80073
196310,40329,80073
196311,640,80074
196312,40329,80074
196313,640,80075
196314,40329,80075
196315,640,80076
196316,40329,80076
196317,640,80077
196318,40329,80077
196319,640,80078
196320,40329,80078
196321,641,80079
196322,24012,80079
196323,641,80080
196324,24012,80080
196325,641,80081
196326,24012,80081
196327,697,80081
196328,89065,80081
196329,641,586
196330,641,80082
196331,24012,586
196332,24012,80082
196333,641,589
196334,641,80083
196335,24012,589
196336,24012,80083
196337,802,589
196338,802,80083
196339,17525,589
196340,17525,80083
196341,641,592
196342,641,80084
196343,24012,592
196344,24012,80084
196345,641,80085
196346,24012,80085
196347,641,602
196348,641,80086
196349,24012,602
196350,24012,80086
196351,641,608
196352,641,80087
196353,24012,608
196354,24012,80087
196355,641,610
196356,641,80088
196357,24012,610
196358,24012,80088
196359,641,622
196360,641,80089
196361,24012,622
196362,24012,80089
196363,642,80090
196364,75595,80090
196365,642,80091
196366,75595,80091
196367,642,80092
196368,75595,80092
196369,642,80093
196370,75595,80093
196371,642,80094
196372,75595,80094
196373,642,80095
196374,75595,80095
196375,642,80096
196376,75595,80096
196377,642,80097
196378,75595,80097
196379,642,80098
196380,75595,80098
196381,642,80099
196382,75595,80099
196383,642,80100
196384,75595,80100
196385,642,80101
196386,75595,80101
196387,642,80102
196388,75595,80102
196389,642,80103
196390,75595,80103
196391,642,80104
196392,75595,80104
196393,642,80105
196394,75595,80105
196395,642,80106
196396,75595,80106
196397,642,80107
196398,75595,80107
196399,642,80108
196400,75595,80108
196401,642,80109
196402,75595,80109
196403,642,80110
196404,75595,80110
196405,642,80111
196406,75595,80111
196407,642,80112
196408,75595,80112
196409,642,80113
196410,75595,80113
196411,642,80114
196412,75595,80114
196413,642,80115
196414,75595,80115
196415,642,80116
196416,75595,80116
196417,642,80117
196418,75595,80117
196419,642,80118
196420,75595,80118
196421,642,80119
196422,75595,80119
196423,642,80120
196424,75595,80120
196425,642,80121
196426,75595,80121
196427,642,80122
196428,75595,80122
196429,642,80123
196430,75595,80123
196431,642,80124
196432,75595,80124
196433,642,80125
196434,75595,80125
196435,642,80126
196436,75595,80126
196437,642,80127
196438,75595,80127
196439,642,80128
196440,75595,80128
196441,642,80129
196442,75595,80129
196443,642,80130
196444,75595,80130
196445,642,80131
196446,75595,80131
196447,642,80132
196448,75595,80132
196449,642,80133
196450,75595,80133
196451,642,80134
196452,75595,80134
196453,642,80135
196454,75595,80135
196455,642,80136
196456,75595,80136
196457,642,80137
196458,75595,80137
196459,642,80138
196460,75595,80138
196461,642,80139
196462,75595,80139
196463,642,80140
196464,75595,80140
196465,642,80141
196466,75595,80141
196467,642,80142
196468,75595,80142
196469,642,80143
196470,75595,80143
196471,642,80144
196472,75595,80144
196473,642,80145
196474,75595,80145
196475,642,80146
196476,75595,80146
196477,642,80147
196478,75595,80147
196479,642,80148
196480,75595,80148
196481,642,80149
196482,75595,80149
196483,642,80150
196484,75595,80150
196485,642,80151
196486,75595,80151
196487,642,80152
196488,75595,80152
196489,642,80153
196490,75595,80153
196491,642,80154
196492,75595,80154
196493,642,80155
196494,75595,80155
196495,642,80156
196496,75595,80156
196497,642,80157
196498,75595,80157
196499,642,80158
196500,75595,80158
196501,642,80159
196502,75595,80159
196503,642,80160
196504,75595,80160
196505,642,80161
196506,75595,80161
196507,642,80162
196508,75595,80162
196509,642,80163
196510,75595,80163
196511,829,80163
196512,13833,80163
196513,642,80164
196514,75595,80164
196515,642,80165
196516,75595,80165
196517,642,80166
196518,75595,80166
196519,642,80167
196520,75595,80167
196521,642,80168
196522,75595,80168
196523,642,80169
196524,75595,80169
196525,642,80170
196526,75595,80170
196527,642,80171
196528,75595,80171
196529,642,80172
196530,75595,80172
196531,642,80173
196532,75595,80173
196533,642,80174
196534,75595,80174
196535,642,80175
196536,75595,80175
196537,642,80176
196538,75595,80176
196539,642,80177
196540,75595,80177
196541,642,80178
196542,75595,80178
196543,642,80179
196544,75595,80179
196545,642,80180
196546,75595,80180
196547,642,80181
196548,75595,80181
196549,642,80182
196550,75595,80182
196551,642,80183
196552,75595,80183
196553,642,80184
196554,75595,80184
196555,642,80185
196556,75595,80185
196557,642,80186
196558,75595,80186
196559,642,80187
196560,75595,80187
196561,642,80188
196562,75595,80188
196563,642,80189
196564,75595,80189
196565,642,80190
196566,75595,80190
196567,642,80191
196568,75595,80191
196569,642,80192
196570,75595,80192
196571,642,80193
196572,75595,80193
196573,642,80194
196574,75595,80194
196575,642,80195
196576,75595,80195
196577,642,80196
196578,75595,80196
196579,642,80197
196580,75595,80197
196581,642,80198
196582,75595,80198
196583,642,80199
196584,75595,80199
196585,642,80200
196586,75595,80200
196587,642,80201
196588,75595,80201
196589,642,80202
196590,75595,80202
196591,642,80203
196592,75595,80203
196593,642,80204
196594,75595,80204
196595,642,80205
196596,75595,80205
196597,642,80206
196598,75595,80206
196599,642,80207
196600,75595,80207
196601,642,80208
196602,75595,80208
196603,642,80209
196604,75595,80209
196605,642,80210
196606,75595,80210
196607,642,80211
196608,75595,80211
196609,642,80212
196610,75595,80212
196611,642,80213
196612,75595,80213
196613,642,80214
196614,75595,80214
196615,642,80215
196616,75595,80215
196617,642,80216
196618,75595,80216
196619,642,80217
196620,75595,80217
196621,642,80218
196622,75595,80218
196623,644,80219
196624,74517,80219
196625,644,80220
196626,74517,80220
196627,644,80221
196628,74517,80221
196629,644,80222
196630,74517,80222
196631,644,80223
196632,74517,80223
196633,644,80224
196634,74517,80224
196635,644,80225
196636,74517,80225
196637,644,80226
196638,74517,80226
196639,644,80227
196640,74517,80227
196641,644,80228
196642,74517,80228
196643,644,80229
196644,74517,80229
196645,644,80230
196646,74517,80230
196647,644,80231
196648,74517,80231
196649,644,80232
196650,74517,80232
196651,644,80233
196652,74517,80233
196653,644,80234
196654,74517,80234
196655,644,80235
196656,74517,80235
196657,644,80236
196658,74517,80236
196659,644,80237
196660,74517,80237
196661,644,80238
196662,74517,80238
196663,644,80239
196664,74517,80239
196665,644,80240
196666,74517,80240
196667,644,80241
196668,74517,80241
196669,644,80242
196670,74517,80242
196671,644,80243
196672,74517,80243
196673,644,80244
196674,74517,80244
196675,644,80245
196676,74517,80245
196677,644,80246
196678,74517,80246
196679,644,80247
196680,74517,80247
196681,644,80248
196682,74517,80248
196683,644,80249
196684,74517,80249
196685,644,80250
196686,74517,80250
196687,644,80251
196688,74517,80251
196689,644,80252
196690,74517,80252
196691,644,80253
196692,74517,80253
196693,645,80254
196694,29441,80254
196695,645,80255
196696,29441,80255
196697,645,80256
196698,29441,80256
196699,645,80257
196700,29441,80257
196701,645,80258
196702,29441,80258
196703,645,80259
196704,29441,80259
196705,645,670
196706,645,80260
196707,29441,670
196708,29441,80260
196709,709,670
196710,709,80260
196711,36461,670
196712,36461,80260
196713,716,670
196714,716,80260
196715,87623,670
196716,87623,80260
196717,721,670
196718,721,80260
196719,15547,670
196720,15547,80260
196721,723,670
196722,723,80260
196723,36475,670
196724,36475,80260
196725,743,670
196726,743,80260
196727,55306,670
196728,55306,80260
196729,755,670
196730,755,80260
196731,35275,670
196732,35275,80260
196733,760,670
196734,760,80260
196735,35278,670
196736,35278,80260
196737,765,670
196738,765,80260
196739,82202,670
196740,82202,80260
196741,787,670
196742,787,80260
196743,27206,670
196744,27206,80260
196745,805,670
196746,805,80260
196747,86957,670
196748,86957,80260
196749,808,670
196750,808,80260
196751,87738,670
196752,87738,80260
196753,825,670
196754,825,80260
196755,68500,670
196756,68500,80260
196757,645,80261
196758,29441,80261
196759,645,80262
196760,29441,80262
196761,645,80263
196762,29441,80263
196763,645,80264
196764,29441,80264
196765,645,80265
196766,29441,80265
196767,645,80266
196768,29441,80266
196769,645,80267
196770,29441,80267
196771,645,80268
196772,29441,80268
196773,645,80269
196774,29441,80269
196775,645,80270
196776,29441,80270
196777,645,80271
196778,29441,80271
196779,645,80272
196780,29441,80272
196781,645,80273
196782,29441,80273
196783,645,80274
196784,29441,80274
196785,714,80274
196786,29374,80274
196787,831,80274
196788,24029,80274
196789,645,80275
196790,29441,80275
196791,645,80276
196792,29441,80276
196793,721,80276
196794,15547,80276
196795,645,80277
196796,29441,80277
196797,647,80278
196798,92259,80278
196799,647,80279
196800,92259,80279
196801,647,80280
196802,92259,80280
196803,647,80281
196804,92259,80281
196805,647,80282
196806,92259,80282
196807,647,80283
196808,92259,80283
196809,647,80284
196810,92259,80284
196811,647,80285
196812,92259,80285
196813,647,80286
196814,92259,80286
196815,647,80287
196816,92259,80287
196817,647,80288
196818,92259,80288
196819,647,80289
196820,92259,80289
196821,647,80290
196822,92259,80290
196823,647,80291
196824,92259,80291
196825,647,80292
196826,92259,80292
196827,647,80293
196828,92259,80293
196829,647,80294
196830,92259,80294
196831,647,80295
196832,92259,80295
196833,647,80296
196834,92259,80296
196835,647,80297
196836,92259,80297
196837,647,80298
196838,92259,80298
196839,647,80299
196840,92259,80299
196841,647,80300
196842,92259,80300
196843,647,80301
196844,92259,80301
196845,647,80302
196846,92259,80302
196847,647,80303
196848,92259,80303
196849,647,80304
196850,92259,80304
196851,647,80305
196852,92259,80305
196853,647,80306
196854,92259,80306
196855,647,80307
196856,92259,80307
196857,647,646
196858,647,80308
196859,92259,646
196860,92259,80308
196861,786,646
196862,786,80308
196863,80354,646
196864,80354,80308
196865,647,80309
196866,92259,80309
196867,647,80310
196868,92259,80310
196869,647,80311
196870,92259,80311
196871,647,80312
196872,92259,80312
196873,647,80313
196874,92259,80313
196875,647,80314
196876,92259,80314
196877,647,80315
196878,92259,80315
196879,647,80316
196880,92259,80316
196881,647,80317
196882,92259,80317
196883,647,80318
196884,92259,80318
196885,647,80319
196886,92259,80319
196887,647,80320
196888,92259,80320
196889,647,80321
196890,92259,80321
196891,647,80322
196892,92259,80322
196893,647,80323
196894,92259,80323
196895,647,80324
196896,92259,80324
196897,647,80325
196898,92259,80325
196899,647,80326
196900,92259,80326
196901,647,80327
196902,92259,80327
196903,647,80328
196904,92259,80328
196905,647,80329
196906,92259,80329
196907,647,80330
196908,92259,80330
196909,647,80331
196910,92259,80331
196911,647,80332
196912,92259,80332
196913,647,80333
196914,92259,80333
196915,682,80333
196916,82503,80333
196917,647,80334
196918,92259,80334
196919,647,80335
196920,92259,80335
196921,647,80336
196922,92259,80336
196923,647,80337
196924,92259,80337
196925,647,80338
196926,92259,80338
196927,647,80339
196928,92259,80339
196929,647,80340
196930,92259,80340
196931,647,80341
196932,92259,80341
196933,647,80342
196934,92259,80342
196935,647,80343
196936,92259,80343
196937,647,80344
196938,92259,80344
196939,647,80345
196940,92259,80345
196941,647,80346
196942,92259,80346
196943,647,80347
196944,92259,80347
196945,647,80348
196946,92259,80348
196947,647,80349
196948,92259,80349
196949,647,80350
196950,92259,80350
196951,647,80351
196952,92259,80351
196953,647,80352
196954,92259,80352
196955,647,785
196956,647,80353
196957,92259,785
196958,92259,80353
196959,660,785
196960,660,80353
196961,94155,785
196962,94155,80353
196963,694,785
196964,694,80353
196965,92042,785
196966,92042,80353
196967,712,785
196968,712,80353
196969,44125,785
196970,44125,80353
196971,762,785
196972,762,80353
196973,81545,785
196974,81545,80353
196975,786,785
196976,786,80353
196977,80354,785
196978,80354,80353
196979,807,785
196980,807,80353
196981,41454,785
196982,41454,80353
196983,647,786
196984,647,80354
196985,92259,786
196986,92259,80354
196987,647,80355
196988,92259,80355
196989,647,80356
196990,92259,80356
196991,647,80357
196992,92259,80357
196993,647,80358
196994,92259,80358
196995,647,80359
196996,92259,80359
196997,647,80360
196998,92259,80360
196999,647,80361
197000,92259,80361
197001,647,80362
197002,92259,80362
197003,647,80363
197004,92259,80363
197005,647,80364
197006,92259,80364
197007,648,80365
197008,87438,80365
197009,648,80366
197010,87438,80366
197011,648,80367
197012,87438,80367
197013,648,80368
197014,87438,80368
197015,648,80369
197016,87438,80369
197017,648,80370
197018,87438,80370
197019,648,80371
197020,87438,80371
197021,648,80372
197022,87438,80372
197023,648,80373
197024,87438,80373
197025,648,80374
197026,87438,80374
197027,648,80375
197028,87438,80375
197029,648,80376
197030,87438,80376
197031,648,80377
197032,87438,80377
197033,648,80378
197034,87438,80378
197035,648,80379
197036,87438,80379
197037,648,80380
197038,87438,80380
197039,648,80381
197040,87438,80381
197041,648,80382
197042,87438,80382
197043,722,80382
197044,80826,80382
197045,648,80383
197046,87438,80383
197047,648,80384
197048,87438,80384
197049,648,80385
197050,87438,80385
197051,648,80386
197052,87438,80386
197053,648,80387
197054,87438,80387
197055,648,80388
197056,87438,80388
197057,648,80389
197058,87438,80389
197059,648,80390
197060,87438,80390
197061,648,80391
197062,87438,80391
197063,648,80392
197064,87438,80392
197065,648,80393
197066,87438,80393
197067,648,80394
197068,87438,80394
197069,648,80395
197070,87438,80395
197071,648,80396
197072,87438,80396
197073,648,80397
197074,87438,80397
197075,648,80398
197076,87438,80398
197077,648,80399
197078,87438,80399
197079,648,80400
197080,87438,80400
197081,648,80401
197082,87438,80401
197083,648,80402
197084,87438,80402
197085,648,80403
197086,87438,80403
197087,648,80404
197088,87438,80404
197089,648,80405
197090,87438,80405
197091,648,80406
197092,87438,80406
197093,648,80407
197094,87438,80407
197095,648,80408
197096,87438,80408
197097,648,80409
197098,87438,80409
197099,648,80410
197100,87438,80410
197101,648,80411
197102,87438,80411
197103,648,80412
197104,87438,80412
197105,648,80413
197106,87438,80413
197107,648,80414
197108,87438,80414
197109,648,80415
197110,87438,80415
197111,648,80416
197112,87438,80416
197113,648,80417
197114,87438,80417
197115,648,80418
197116,87438,80418
197117,648,80419
197118,87438,80419
197119,648,80420
197120,87438,80420
197121,648,80421
197122,87438,80421
197123,648,80422
197124,87438,80422
197125,648,80423
197126,87438,80423
197127,648,80424
197128,87438,80424
197129,648,80425
197130,87438,80425
197131,648,80426
197132,87438,80426
197133,648,80427
197134,87438,80427
197135,648,80428
197136,87438,80428
197137,648,80429
197138,87438,80429
197139,648,80430
197140,87438,80430
197141,648,80431
197142,87438,80431
197143,648,80432
197144,87438,80432
197145,648,80433
197146,87438,80433
197147,648,80434
197148,87438,80434
197149,648,80435
197150,87438,80435
